TransactionID,Date,ProductCategory,ProductName,Quantity,UnitPrice,Discount(%),TotalAmount,Profit,PaymentMode,CustomerType,StoreLocation
101733,2023-03-25,Household,Detergent,4,234.54,0,938.16,132.98,Cash,Regular,Rural
101734,2023-01-22,Household,Cleaner,5,138.58,0,692.9,136.62,Cash,New,Rural
101735,2023-01-27,Dairy,Milk,3,128.46,0,385.38,45.16,Card,Regular,Semi-Urban
101736,2023-07-14,Dairy,Milk,9,246.68,0,2220.12,596.47,UPI,Regular,Urban
101737,2023-12-03,Dairy,Yogurt,18,444.55,15,6801.62,1656.88,Card,Member,Rural
101738,2023-08-24,Household,Detergent,11,195.39,0,2149.29,620.56,Card,Regular,Urban
101739,2023-04-02,Snacks,Biscuits,3,377.37,0,1132.11,270.23,Cash,Member,Urban
101740,2023-01-21,Beverages,Tea,2,57.44,0,114.88,33.09,UPI,Regular,Urban
101741,2023-10-30,Beverages,Soda,9,243.27,0,2189.43,461.76,Card,Regular,Urban
101742,2023-12-23,Vegetables,Carrot,14,495.93,0,6943.02,1527.77,Cash,Regular,Semi-Urban
101743,2023-03-25,Beverages,Coffee,4,387.51,10,1395.04,412.09,Card,New,Semi-Urban
101744,2023-09-19,Beverages,Tea,9,113.16,5,967.52,221.01,Cash,Member,Semi-Urban
101745,2023-05-27,Dairy,Yogurt,13,255.71,0,3324.23,352.89,Card,New,Rural
101746,2023-09-14,Dairy,Milk,18,124.48,0,2240.64,548.42,UPI,Member,Rural
101747,2023-02-27,Household,Soap,15,210.68,0,3160.2,888.31,Card,Regular,Rural
101748,2023-01-15,Vegetables,Carrot,10,392.24,0,3922.4,1016.36,Cash,New,Semi-Urban
101749,2023-06-11,Fruits,Orange,16,387.9,5,5896.08,1278.07,Card,Member,Urban
101750,2023-06-12,Vegetables,Potato,12,121.77,10,1315.12,308.08,UPI,Regular,Semi-Urban
101751,2023-11-16,Vegetables,Onion,5,461.89,10,2078.5,619.47,UPI,Member,Rural
101752,2023-10-08,Snacks,Biscuits,2,300.36,10,540.65,63.87,UPI,Member,Rural
101753,2023-10-07,Household,Tissue,10,196.16,0,1961.6,457.93,UPI,Regular,Urban
101754,2023-01-12,Snacks,Nuts,1,255.95,20,204.76,32.08,Cash,New,Semi-Urban
101755,2023-10-01,Vegetables,Tomato,7,306.48,10,1930.82,440.26,Card,Regular,Urban
101756,2023-09-28,Vegetables,Potato,17,284.35,15,4108.86,910.21,UPI,New,Semi-Urban
101757,2023-07-27,Vegetables,Onion,16,248.34,0,3973.44,519.29,Card,Member,Rural
101758,2023-01-27,Beverages,Coffee,3,257.42,15,656.42,92.78,Cash,Member,Urban
101759,2023-03-13,Snacks,Chocolate,14,96.44,10,1215.14,272.59,Card,Member,Urban
101760,2023-03-01,Vegetables,Tomato,10,408.24,10,3674.16,461.64,Card,New,Semi-Urban
101761,2023-05-25,Dairy,Cheese,7,275.46,0,1928.22,295.09,UPI,Regular,Semi-Urban
101762,2023-04-03,Household,Detergent,17,74.23,10,1135.72,303.29,UPI,New,Semi-Urban
101763,2023-11-05,Household,Tissue,6,385.42,20,1850.02,306.03,Cash,Member,Rural
101764,2023-01-08,Dairy,Cheese,-5,466.9,5,1774.22,350.61,Card,Member,Semi-Urban
101765,2023-03-20,Household,Tissue,17,474.18,5,7658.01,2207.25,Cash,Regular,Rural
101766,2023-01-27,Beverages,Juice,9,190.82,15,1459.77,212.29,Cash,New,Semi-Urban
101767,2023-06-23,Beverages,Soda,4,76.4,0,305.6,54.37,Cash,Member,Semi-Urban
101768,2023-02-19,Fruits,Mango,7,264.02,5,1755.73,388.53,UPI,New,Rural
101769,2023-07-18,Fruits,Orange,2,65.18,0,130.36,32.73,UPI,New,Semi-Urban
101770,2023-12-15,Fruits,Mango,17,467.65,15,6757.54,1894.35,Card,Regular,Rural
101771,2023-06-30,Household,Detergent,8,99.95,0,799.6,226.36,Card,Regular,Rural
101772,2023-01-24,Beverages,Juice,15,133.86,5,1907.5,487.04,Card,Member,Semi-Urban
101773,2023-11-12,Beverages,Soda,15,209.25,5,2981.81,434.35,UPI,Regular,Semi-Urban
101774,2023-02-15,Beverages,Soda,8,197.75,10,1423.8,149.44,UPI,New,Urban
101775,2023-01-15,Dairy,Yogurt,16,399.38,5,6070.58,1073.0,Cash,Regular,Semi-Urban
101776,2023-06-02,Beverages,Tea,19,233.6,15,3772.64,484.07,UPI,New,Urban
101777,2023-08-10,Dairy,Cheese,11,93.68,15,875.91,212.04,Cash,Member,Semi-Urban
101778,2023-07-25,Fruits,Orange,2,140.93,0,281.86,65.46,Cash,New,Rural
101779,2023-09-30,Fruits,Mango,17,259.47,0,4410.99,479.89,UPI,Regular,Rural
101780,2023-08-24,Household,Cleaner,16,82.25,0,1316.0,351.79,Cash,Regular,Urban
101781,2023-12-06,Fruits,Mango,15,309.71,0,4645.65,695.68,Cash,Member,Semi-Urban
101782,2023-08-16,Household,Soap,13,287.22,5,3547.17,661.35,Card,Regular,Urban
101783,2023-01-09,Vegetables,Onion,15,360.2,15,4592.55,1072.76,Cash,Member,Semi-Urban
101784,2023-06-15,Vegetables,Onion,4,469.48,10,1690.13,314.17,UPI,Member,Semi-Urban
101785,2023-11-15,Snacks,Chips,16,457.0,0,7312.0,1376.54,UPI,Regular,Rural
101786,2023-08-02,Household,Cleaner,12,-100.0,0,5682.96,642.89,Cash,New,Urban
101787,2023-04-27,Snacks,Chips,4,129.91,5,493.66,89.0,Card,Member,Rural
101788,2023-12-10,Snacks,Biscuits,3,74.47,5,212.24,53.69,UPI,New,Rural
101789,2023-03-13,Vegetables,Carrot,17,158.12,0,2688.04,760.81,UPI,Regular,Rural
101790,2023-03-05,Household,Soap,18,448.59,15,6863.43,1253.94,Card,New,Urban
101791,2023-07-24,Vegetables,Onion,18,486.31,15,7440.54,1374.4,Cash,New,Semi-Urban
101792,2023-07-28,Snacks,Chips,17,431.07,0,7328.19,1762.62,UPI,New,Semi-Urban
101793,2023-03-13,Household,Cleaner,12,63.91,15,651.88,188.1,Cash,New,Urban
101794,2023-10-04,Snacks,Biscuits,4,474.24,0,1896.96,291.02,Cash,Regular,Semi-Urban
101795,2023-10-01,Beverages,Juice,12,217.45,10,2348.46,441.58,Cash,Regular,Urban
101796,2023-11-16,Household,Detergent,15,14.56,0,218.4,56.61,Cash,New,Urban
101797,2023-12-04,Household,Tissue,16,226.77,0,3628.32,805.26,UPI,Regular,Semi-Urban
101798,2023-04-05,Snacks,Chocolate,5,32.57,15,138.42,16.9,Card,Regular,Rural
101799,2023-06-15,Beverages,Tea,15,276.5,0,4147.5,935.45,UPI,Member,Urban
101800,2023-02-01,Dairy,Cheese,17,175.89,10,2691.12,369.62,Card,Regular,Urban
101801,2023-01-11,Vegetables,Carrot,18,,0,4355.64,880.03,Cash,New,Urban
101802,2023-10-28,Snacks,Chips,5,310.45,0,1552.25,319.49,Card,Regular,Urban
101803,2023-08-05,Household,Soap,13,435.71,0,5664.23,1559.03,Cash,Regular,Semi-Urban
101804,2023-10-16,Vegetables,Onion,19,334.33,0,6352.27,1222.8,UPI,Regular,Semi-Urban
101805,2023-04-12,Vegetables,Potato,13,222.68,5,2750.1,428.71,UPI,Regular,Urban
101806,2023-09-24,Vegetables,Potato,18,411.52,0,7407.36,1082.91,Card,Member,Rural
101807,2023-08-02,Dairy,Milk,14,453.74,5,6034.74,1658.65,Cash,New,Semi-Urban
101808,2023-06-28,Fruits,Mango,4,68.68,5,260.98,35.02,Cash,New,Rural
101809,2023-03-29,Snacks,Nuts,4,270.65,10,974.34,180.42,Card,Regular,Rural
101810,2023-02-10,Fruits,Apple,19,,0,2838.79,390.15,Cash,Regular,Urban
101811,2023-03-17,Fruits,Apple,13,33.06,15,365.31,93.03,Cash,Member,Semi-Urban
101812,2023-02-15,Fruits,Banana,12,,0,4051.08,789.45,Cash,Regular,Urban
101813,2023-06-09,Vegetables,Carrot,7,432.76,0,3029.32,515.68,UPI,Member,Urban
101814,2023-03-21,Beverages,Juice,12,89.82,0,1077.84,185.63,UPI,New,Rural
101815,2023-11-06,Vegetables,Tomato,4,408.08,0,1632.32,441.45,UPI,New,Rural
101816,2023-03-27,Vegetables,Onion,2,428.16,0,856.32,180.47,,Member,Rural
101817,2023-04-02,Household,Soap,2,458.03,5,870.26,211.97,UPI,New,Urban
101818,2023-05-28,Household,Soap,5,139.99,0,699.95,195.57,Cash,Regular,Urban
101819,2023-06-10,Fruits,Mango,10,452.94,0,4529.4,1269.81,Cash,Regular,Urban
101820,2023-07-21,Vegetables,Potato,10,167.12,10,1504.08,249.23,Card,Member,Urban
101821,2023-08-30,Fruits,Mango,9,280.65,0,2525.85,733.73,Cash,New,Urban
101822,2023-12-19,Household,Detergent,13,34.75,0,451.75,47.42,UPI,New,Urban
101823,2023-01-02,Beverages,Tea,7,31.5,0,220.5,38.67,UPI,Member,Urban
101824,2023-08-13,Snacks,Chips,5,362.98,10,1633.41,455.98,Cash,Member,Urban
101825,2023-10-16,Fruits,Orange,10,227.8,0,2278.0,352.92,UPI,New,Semi-Urban
101826,2023-08-21,Beverages,Soda,10,135.58,0,1355.8,209.63,Cash,Member,Semi-Urban
101827,2023-03-18,Snacks,Nuts,6,103.3,5,588.81,94.52,Card,Regular,Semi-Urban
101828,2023-04-26,Dairy,Yogurt,19,338.28,5,6105.95,1358.35,Cash,New,Semi-Urban
101829,2023-06-03,Fruits,Orange,8,10.2,5,77.52,14.55,Cash,Member,Urban
101830,2023-04-13,Fruits,Banana,1,404.89,10,364.4,89.4,Card,Member,Urban
101831,2023-07-13,Dairy,Butter,17,48.83,0,830.11,231.59,UPI,Member,Rural
101832,2023-06-15,Dairy,Butter,7,103.83,0,726.81,170.68,Card,New,Rural
101833,2023-12-25,Fruits,Apple,14,199.26,0,2789.64,393.04,Card,Regular,Semi-Urban
101834,2023-03-31,Dairy,Butter,17,247.58,0,4208.86,1205.99,Cash,Regular,Rural
101835,2023-06-23,Vegetables,Tomato,9,183.95,0,1655.55,253.13,Cash,New,Semi-Urban
101836,2023-05-02,Snacks,Chips,17,167.15,0,2841.55,369.34,Card,Member,Urban
101837,2023-05-23,Snacks,Nuts,5,482.32,5,2291.02,270.33,UPI,New,Urban
101838,2023-04-16,Snacks,Chips,8,324.37,5,2465.21,524.29,Card,New,Rural
101839,2023-11-01,Vegetables,Tomato,6,21.48,0,128.88,15.82,UPI,Member,Urban
101840,2023-12-26,Dairy,Yogurt,11,220.79,10,2185.82,279.25,Card,New,Urban
101841,2023-11-13,Beverages,Tea,19,438.75,0,8336.25,1333.85,Card,Regular,Semi-Urban
101842,2023-05-03,Dairy,Cheese,4,157.71,0,630.84,98.62,UPI,New,Rural
101843,2023-01-09,Fruits,Banana,18,56.33,5,963.24,212.73,Card,Member,Urban
101844,2023-09-19,Household,Detergent,1,381.61,0,381.61,100.5,Cash,New,Rural
101845,2023-03-14,Snacks,Chocolate,13,306.95,0,3990.35,1006.65,Card,Regular,Urban
101846,2023-12-25,Dairy,Milk,14,289.45,0,4052.3,617.96,,New,Semi-Urban
101847,2023-08-11,Beverages,Soda,1,36.25,15,30.81,4.59,UPI,New,Urban
101848,2023-02-10,Fruits,Orange,11,78.84,10,780.52,228.81,UPI,New,Rural
101849,2023-07-23,Vegetables,Tomato,17,315.05,0,5355.85,544.41,Cash,New,Rural
101850,2023-09-21,Vegetables,Carrot,4,111.83,10,402.59,111.09,Card,Member,Semi-Urban
101851,2023-11-24,Beverages,Soda,12,256.99,10,2775.49,388.42,Cash,Regular,Urban
101852,2023-06-27,Fruits,Apple,10,276.99,5,2631.4,761.68,Cash,Regular,Semi-Urban
101853,2023-12-14,Snacks,Biscuits,6,148.92,10,804.17,135.47,UPI,Regular,Rural
101854,2023-11-14,Dairy,Cheese,1,474.73,0,474.73,89.28,Cash,New,Semi-Urban
101855,2023-03-25,Fruits,Banana,7,422.81,0,2959.67,714.54,Card,Regular,Urban
101856,2023-11-14,Vegetables,Tomato,16,363.96,5,5532.19,1203.44,Cash,Member,Urban
101857,2023-04-21,Beverages,Tea,14,48.22,5,641.33,104.91,UPI,New,Semi-Urban
101858,2023-09-08,Beverages,Juice,6,62.0,5,353.4,74.48,Card,New,Rural
101859,2023-01-07,Dairy,Cheese,5,251.46,5,1194.44,294.0,UPI,Regular,Rural
101860,2023-03-25,Beverages,Juice,18,88.75,15,1357.88,147.28,Cash,New,Semi-Urban
101861,2023-07-27,Beverages,Coffee,15,489.35,15,6239.21,637.9,Cash,New,Urban
101862,2023-11-10,Fruits,Orange,6,87.67,15,447.12,85.67,UPI,Regular,Urban
101863,2023-01-22,Snacks,Chips,19,248.86,10,4255.51,537.76,UPI,Member,Urban
101864,2023-01-03,Dairy,Yogurt,1,188.42,15,160.16,37.3,Card,Member,Urban
101865,2023-05-07,Fruits,Orange,1,323.3,0,323.3,46.17,UPI,Regular,Rural
101866,2023-10-24,Snacks,Nuts,13,73.23,0,951.99,177.61,UPI,Member,Urban
101867,2023-07-07,Fruits,Orange,3,220.86,0,662.58,92.45,Cash,Member,Semi-Urban
101868,2023-12-28,Household,Soap,10,144.61,10,1301.49,272.92,Cash,Member,Semi-Urban
101869,2023-01-14,Fruits,Mango,3,445.0,5,1268.25,156.26,UPI,New,Semi-Urban
101870,2023-01-12,Beverages,Soda,9,29.89,10,242.11,25.33,UPI,New,Semi-Urban
101871,2023-03-28,Snacks,Nuts,8,457.73,0,3661.84,403.63,Cash,New,Urban
101872,2023-01-12,Dairy,Butter,3,418.17,0,1254.51,364.88,Card,Member,Rural
101873,2023-01-25,Dairy,Milk,13,155.81,10,1822.98,234.17,Card,New,Urban
101874,2023-10-28,Snacks,Chocolate,6,396.75,0,2380.5,575.36,Card,Member,Rural
101875,2023-08-31,Beverages,Coffee,13,25.29,0,328.77,37.34,Card,Regular,Urban
101876,2023-05-02,Vegetables,Carrot,12,483.76,0,5805.12,706.09,Cash,Member,Rural
101877,2023-05-27,Fruits,Banana,13,268.03,0,3484.39,703.06,UPI,New,Semi-Urban
101878,2023-02-24,Beverages,Juice,2,158.61,10,285.5,55.09,Card,Member,Semi-Urban
101879,2023-08-26,Household,Soap,16,187.67,0,3002.72,871.74,Cash,New,Rural
101880,2023-12-22,Snacks,Nuts,6,42.54,5,242.48,70.07,UPI,New,Rural
101881,2023-06-22,Fruits,Apple,19,494.78,0,9400.82,2405.87,Card,Regular,Rural
101882,2023-08-09,Dairy,Cheese,13,29.25,10,342.22,75.43,UPI,Regular,Semi-Urban
101883,2023-04-29,Vegetables,Onion,17,,0,5625.3,1074.39,Card,New,Semi-Urban
101884,2023-11-05,Household,Soap,9,226.94,5,1940.34,332.25,UPI,Member,Urban
101885,2023-07-02,Dairy,Yogurt,17,474.97,10,7267.04,2103.21,Card,Regular,Rural
101886,2023-10-15,Snacks,Chocolate,2,130.54,0,261.08,57.59,Card,Regular,Rural
101887,2023-11-03,Fruits,Orange,19,270.72,15,4372.13,943.57,UPI,New,Rural
101888,2023-10-27,Snacks,Biscuits,19,246.35,5,4446.62,650.9,UPI,Member,Semi-Urban
101889,2023-03-23,Fruits,Mango,7,354.4,0,2480.8,271.25,UPI,Regular,Rural
101890,2023-07-30,Beverages,Juice,10,43.33,0,433.3,125.24,Cash,Regular,Rural
101891,2023-05-30,Vegetables,Carrot,10,104.96,15,892.16,145.2,Cash,Member,Semi-Urban
101892,2023-02-06,Beverages,Tea,9,115.14,10,932.63,175.82,UPI,Regular,Rural
101893,2023-12-18,Beverages,Coffee,17,371.69,0,6318.73,776.75,Cash,Member,Urban
101894,2023-11-08,Snacks,Chips,15,102.68,0,1540.2,411.83,,New,Semi-Urban
101895,2023-12-27,Vegetables,Tomato,2,291.01,10,523.82,55.28,UPI,Regular,Semi-Urban
101896,2023-02-28,Fruits,Banana,4,115.47,5,438.79,117.07,Cash,New,Semi-Urban
101897,2023-05-11,Fruits,Apple,19,432.2,10,7390.62,946.42,UPI,Member,Urban
101898,2023-07-21,Household,Soap,17,471.67,0,8018.39,2223.6,Card,New,Semi-Urban
101899,2023-08-31,Dairy,Yogurt,5,264.06,10,1188.27,292.26,Card,New,Semi-Urban
101900,2023-02-04,Household,Tissue,7,182.63,0,1278.41,169.94,Cash,New,Semi-Urban
101901,2023-04-03,Household,Cleaner,18,124.69,0,2244.42,478.43,Card,Member,Semi-Urban
101902,2023-07-26,Fruits,Banana,7,34.39,5,228.69,37.17,UPI,Member,Urban
101903,2023-12-19,Snacks,Nuts,17,141.57,20,1925.35,261.17,Cash,Member,Rural
101904,2023-11-28,Beverages,Juice,7,330.58,0,2314.06,629.05,UPI,Member,Rural
101905,2023-11-01,Beverages,Tea,4,271.47,0,1085.88,196.22,UPI,Member,Semi-Urban
101906,2023-12-16,Beverages,Coffee,8,472.58,5,3591.61,645.44,UPI,Regular,Urban
101907,2023-08-01,Vegetables,Potato,13,204.18,5,2521.62,337.84,Card,Regular,Semi-Urban
101908,2023-06-08,Fruits,Banana,4,-100.0,10,1259.96,222.53,UPI,Regular,Rural
101909,2023-01-24,Snacks,Chocolate,6,249.77,10,1348.76,370.0,Card,New,Rural
101910,2023-10-20,Vegetables,Onion,5,261.16,0,1305.8,225.41,UPI,New,Urban
101911,2023-01-04,Dairy,Butter,12,141.21,20,1355.62,393.56,Card,Member,Rural
101912,2023-08-08,Snacks,Chocolate,4,232.93,10,838.55,242.56,Card,Member,Semi-Urban
101913,2023-12-30,Household,Cleaner,9,240.68,15,1841.2,237.48,Card,Regular,Urban
101914,2023-01-20,Snacks,Chips,4,356.25,5,1353.75,183.38,UPI,Member,Rural
101915,2023-06-01,Snacks,Chips,19,470.91,15,7605.2,2072.68,UPI,New,Semi-Urban
101916,2023-02-19,Beverages,Coffee,14,171.37,0,2399.18,428.38,Card,Member,Urban
101917,2023-06-26,Snacks,Biscuits,5,30.68,0,153.4,15.47,UPI,Regular,Semi-Urban
101918,2023-04-06,Household,Soap,18,253.18,15,3873.65,599.54,Card,Member,Rural
101919,2023-04-15,Household,Soap,10,276.79,0,2767.9,607.63,UPI,New,Semi-Urban
101920,2023-09-07,Fruits,Apple,19,92.54,0,1758.26,456.89,Card,Regular,Urban
101921,2023-04-27,Snacks,Nuts,12,382.63,10,4132.4,523.48,Card,Member,Semi-Urban
101922,2023-12-20,Beverages,Tea,18,492.62,10,7980.44,974.48,Cash,New,Rural
101923,2023-08-16,Snacks,Nuts,17,473.43,0,8048.31,2289.09,UPI,Regular,Urban
101924,2023-03-07,Dairy,Cheese,11,106.58,15,996.52,249.36,UPI,Regular,Urban
101925,2023-12-01,Dairy,Cheese,3,438.93,5,1250.95,272.65,Cash,New,Rural
101926,2023-09-19,Beverages,Soda,17,355.2,5,5736.48,1456.13,Card,Member,Semi-Urban
101927,2023-10-22,Fruits,Banana,1,232.38,10,209.14,38.85,Card,Member,Semi-Urban
101928,2023-08-31,Fruits,Apple,15,274.9,0,4123.5,1037.85,Cash,Member,Rural
101929,2023-07-05,Household,Soap,9,426.3,0,3836.7,668.97,Cash,Regular,Urban
101930,2023-09-03,Household,Tissue,15,245.27,0,3679.05,547.51,Card,Regular,Rural
101931,2023-05-05,Vegetables,Onion,3,192.87,5,549.68,135.11,UPI,Member,Urban
101932,2023-09-25,Beverages,Soda,19,251.69,5,4543.0,835.62,Cash,Regular,Urban
101933,2023-05-11,Snacks,Nuts,13,293.77,10,3437.11,1018.33,Cash,Regular,Semi-Urban
101934,2023-08-25,Beverages,Juice,12,,10,1108.62,188.35,Cash,New,Rural
101935,2023-01-18,Vegetables,Tomato,1,451.44,5,428.87,121.95,,Member,Urban
101936,2023-02-09,Household,Cleaner,17,340.35,10,5207.36,1492.39,Cash,Member,Semi-Urban
101937,2023-01-21,Beverages,Tea,13,320.3,0,4163.9,617.8,Cash,Member,Rural
101938,2023-08-13,Beverages,Tea,1,58.75,0,58.75,15.25,Card,Regular,Rural
101939,2023-12-21,Household,Tissue,10,306.05,15,2601.42,485.46,Card,Regular,Urban
101940,2023-10-09,Vegetables,Tomato,15,69.27,0,1039.05,294.58,Cash,Regular,Urban
101941,2023-01-08,Household,Soap,7,48.56,0,339.92,64.59,Card,Member,Urban
101942,2023-04-10,Fruits,Orange,18,268.38,5,4589.3,1142.1,UPI,Regular,Rural
101943,2023-08-28,Snacks,Biscuits,16,207.36,0,3317.76,641.63,UPI,Member,Urban
101944,2023-03-28,Household,Cleaner,14,298.52,15,3552.39,517.09,Cash,Regular,Rural
101945,2023-10-25,Vegetables,Carrot,18,53.72,0,966.96,135.25,UPI,Member,Semi-Urban
101946,2023-01-14,Dairy,Butter,7,221.18,0,1548.26,286.56,UPI,New,Rural
101947,2023-11-30,Fruits,Orange,17,95.65,0,1626.05,408.3,Card,Regular,Urban
101948,2023-01-02,Dairy,Yogurt,18,493.68,5,8441.93,1865.79,Card,Member,Rural
101949,2023-10-20,Household,Cleaner,12,284.96,0,3419.52,812.91,Card,New,Urban
101950,2023-11-21,Fruits,Apple,8,346.84,5,2635.98,412.44,Card,New,Semi-Urban
101951,2023-02-10,Snacks,Biscuits,2,169.45,15,288.06,56.54,UPI,Regular,Urban
101952,2023-11-14,Household,Cleaner,7,56.42,15,335.7,36.55,Cash,Member,Urban
101953,2023-11-12,Snacks,Nuts,4,488.18,0,1952.72,514.55,Card,Regular,Urban
101954,2023-04-21,Beverages,Soda,18,150.27,0,2704.86,805.99,UPI,New,Urban
101955,2023-01-14,Dairy,Yogurt,6,217.67,5,1240.72,225.04,Card,Regular,Urban
101956,2023-08-19,Fruits,Banana,9,328.43,15,2512.49,256.76,UPI,Member,Urban
101957,2023-03-25,Snacks,Biscuits,9,22.1,20,159.12,21.32,Card,New,Semi-Urban
101958,2023-05-10,Vegetables,Onion,14,407.03,0,5698.42,1313.52,Cash,Regular,Semi-Urban
101959,2023-08-19,Snacks,Chips,8,272.92,10,1965.02,437.05,Card,Regular,Rural
101960,2023-11-22,Vegetables,Onion,19,146.33,0,2780.27,716.12,Cash,Regular,Urban
101961,2023-05-25,Household,Tissue,3,40.19,0,120.57,18.18,Card,Regular,Rural
101962,2023-12-11,Fruits,Mango,18,89.62,0,1613.16,407.69,Card,Regular,Semi-Urban
101963,2023-01-28,Snacks,Biscuits,5,448.57,0,2242.85,532.89,Card,New,Semi-Urban
101964,2023-03-07,Snacks,Biscuits,14,346.15,0,4846.1,797.49,UPI,New,Urban
101965,2023-06-12,Fruits,Apple,4,132.45,0,529.8,110.78,UPI,Member,Urban
101966,2023-08-17,Snacks,Chocolate,7,42.14,5,280.23,36.28,Cash,Regular,Rural
101967,2023-09-18,Vegetables,Carrot,12,348.4,0,4180.8,796.5,Cash,Member,Semi-Urban
101968,2023-06-13,Snacks,Biscuits,2,290.48,5,551.91,152.46,UPI,New,Rural
101969,2023-10-28,Dairy,Milk,-5,208.21,0,2290.31,421.96,Cash,Regular,Rural
101970,2023-10-30,Household,Tissue,14,188.17,0,2634.38,705.79,Cash,Member,Rural
101971,2023-10-14,Beverages,Soda,16,116.24,0,1859.84,405.54,,Regular,Urban
101972,2023-01-10,Vegetables,Carrot,6,338.11,0,2028.66,280.72,UPI,Regular,Semi-Urban
101973,2023-07-14,Dairy,Milk,4,485.63,5,1845.39,399.01,UPI,Member,Rural
101974,2023-04-28,Household,Soap,15,96.1,0,1441.5,290.02,UPI,New,Semi-Urban
101975,2023-09-27,Fruits,Mango,1,,5,287.46,51.66,Card,Member,Semi-Urban
101976,2023-03-21,Vegetables,Onion,7,217.85,0,1524.95,188.98,UPI,Member,Rural
101977,2023-04-03,Beverages,Coffee,12,228.88,5,2609.23,478.38,Cash,Member,Rural
101978,2023-09-23,Household,Detergent,10,134.53,10,1210.77,138.7,Card,Regular,Urban
101979,2023-11-28,Beverages,Tea,5,414.32,0,2071.6,248.08,Card,New,Semi-Urban
101980,2023-12-16,Fruits,Banana,12,247.78,0,2973.36,544.67,Cash,New,Rural
101981,2023-12-27,Fruits,Mango,18,276.27,0,4972.86,801.01,Card,Regular,Rural
101982,2023-09-14,Vegetables,Onion,10,159.33,5,1513.64,431.55,Cash,New,Semi-Urban
101983,2023-05-13,Snacks,Biscuits,6,99.09,0,594.54,104.13,,Member,Rural
101984,2023-10-03,Fruits,Mango,12,52.1,5,593.94,149.42,Card,New,Semi-Urban
101985,2023-09-21,Household,Tissue,7,359.92,5,2393.47,493.17,Cash,Regular,Rural
101986,2023-06-20,Snacks,Chocolate,18,106.15,15,1624.1,391.11,Cash,New,Semi-Urban
101987,2023-01-01,Dairy,Yogurt,2,348.14,5,661.47,100.56,Cash,Regular,Rural
101988,2023-11-09,Beverages,Juice,10,201.28,5,1912.16,551.43,Cash,Member,Rural
101989,2023-03-05,Snacks,Biscuits,15,213.73,0,3205.95,660.48,UPI,Regular,Urban
101990,2023-10-11,Beverages,Soda,12,239.9,15,2446.98,651.54,UPI,New,Semi-Urban
101991,2023-05-01,Snacks,Nuts,17,190.18,10,2909.75,503.41,Cash,Member,Urban
101992,2023-04-17,Dairy,Yogurt,4,59.3,0,237.2,28.47,UPI,New,Rural
101993,2023-06-24,Fruits,Apple,7,161.72,10,1018.84,239.16,,Regular,Semi-Urban
101994,2023-07-23,Dairy,Butter,9,335.23,0,3017.07,306.39,Cash,Member,Semi-Urban
101995,2023-06-14,Fruits,Mango,-5,,10,5749.53,1121.5,Card,Regular,Rural
101996,2023-11-01,Fruits,Mango,7,150.25,10,946.58,131.16,Cash,New,Rural
101997,2023-04-30,Beverages,Coffee,2,235.45,0,470.9,106.18,Cash,Regular,Rural
101998,2023-02-13,Household,Tissue,6,104.79,10,565.87,167.43,Cash,New,Rural
101999,2023-11-08,Dairy,Cheese,18,113.08,0,2035.44,392.6,Cash,New,Semi-Urban
101596,2023-06-19,Dairy,Cheese,2,336.69,0,673.38,104.09,Cash,Member,Urban
101472,2023-01-14,Beverages,Tea,14,123.18,5,1638.29,319.08,Card,New,Semi-Urban
101715,2023-01-29,Snacks,Chips,19,312.73,5,5644.78,1528.91,UPI,New,Urban
101367,2023-05-10,Fruits,Orange,4,64.17,0,256.68,68.65,Cash,New,Urban
101984,2023-10-03,Fruits,Mango,12,52.1,5,593.94,149.42,Card,New,Semi-Urban
101561,2023-01-05,Fruits,Orange,18,294.07,5,5028.6,864.36,Card,New,Urban
101131,2023-12-12,Household,Tissue,2,184.54,5,350.63,84.51,Card,Member,Semi-Urban
101507,2023-09-02,Snacks,Biscuits,8,434.9,0,3479.2,808.34,Card,Regular,Semi-Urban
100298,2023-03-09,Snacks,Nuts,4,331.35,0,1325.4,257.04,Cash,Member,Rural
101803,2023-08-05,Household,Soap,13,435.71,0,5664.23,1559.03,Cash,Regular,Semi-Urban
100194,2023-06-29,Snacks,Chocolate,2,277.77,15,472.21,51.71,Card,New,Urban
100938,2023-08-14,Beverages,Soda,12,468.41,0,5620.92,1127.81,Card,Member,Urban
100155,2023-08-31,Dairy,Milk,3,324.13,0,972.39,251.07,UPI,Member,Semi-Urban
100669,2023-08-15,Fruits,Mango,16,453.9,0,7262.4,1216.82,Cash,Member,Urban
100644,2023-02-27,Household,Cleaner,17,280.34,0,4765.78,530.76,UPI,Regular,Rural
100914,2023-01-25,Snacks,Nuts,19,-100.0,0,5741.23,1172.35,Card,Regular,Rural
101024,2023-11-30,Snacks,Nuts,17,30.13,20,409.77,42.64,UPI,Regular,Semi-Urban
101203,2023-03-25,Snacks,Nuts,18,297.81,0,5360.58,1345.61,Cash,New,Semi-Urban
101338,2023-05-08,Dairy,Milk,12,321.69,5,3667.27,684.82,Cash,Regular,Urban
101366,2023-03-05,Beverages,Tea,9,37.98,10,307.64,52.37,Cash,Regular,Urban
